"","LOC58500","FLJ23311","GMFG","FLJ20232","ENPP2","FLJ11068","MAPK7","MGC2508","C21orf91","PAPOLB","KIAA1239","KIAA0751","SPN","LOC51186","POU2F2","MGC2840","NSG-X","RAB13","FLJ12517","KIAA1033","BST1","label"
"GSM249665",3.54734820892138,1.56358884992859,1.65737099624921,3.16165061146339,2.60428067792094,2.97862634920743,4.19620432624116,2.12928301694497,1.64385618977472,4.37606153202084,4.90901064748289,1.48239276708061,-0.168599603975745,2.4632839441329,4.09555215963242,0.304854581528421,2.12928301694497,0.482392767080608,0.519867472499271,4.19272795096657,2.87976341758565,"control"
"GSM249666",2.86431787958026,1.64753497215282,2.34476807124547,3.30727348838151,2.42125911632915,2.97288815438276,3.88887276054976,2.55131965689352,1.27195963561328,4.01668976683696,4.78553942202295,2.22840935724278,-0.179549420330713,1.48707029995958,3.88160214380378,2.04903749330855,2.16137313857751,1.41695470227313,-0.374679761662703,3.41767299705565,2.97484170246851,"metastasis"
"GSM249667",3.29980528398922,2.25341931695707,1.91106627157971,2.54968702597363,3.07511092469505,4.32766653870325,3.37529132048609,1.25779775746765,1.25779775746765,3.49788075591962,5.07138463323677,2.30721731151192,0.249027547839915,3.01946986419822,4.77182435137786,-0.327164743253509,1.82516619817407,0.711654505637019,0.275179835695883,3.97960123541004,2.89006597296716,"control"
"GSM249668",1.59734622517699,1.7840706978004,2.39350141549264,3.68939556837053,3.0162319397033,3.7042614290935,3.6263384285167,3.02006991760096,2.11643359467796,4.46027934858484,4.82589087349503,0.880111264492918,-0.545098039843217,3.08673106591591,3.9106168870668,1.17544200640988,2.24268134387763,1.33677585929468,0.408805545567329,3.60809546626868,3.43606531814393,"control"
"GSM249669",4.12509521998153,2.50250034052918,2.86732351122862,3.01559685505102,3.13345869291616,4.70003757317936,3.23688078993963,2.48580014714668,2.14886338591448,3.12509521998153,5.74127156546744,1.5171843862863,0.0412226627265129,2.66131338685127,5.5788512266593,-0.493814612662961,2.0078195044593,0.535331732996556,0.952171474909385,2.32818708535904,2.83105475753652,"control"
"GSM249670",3.7915726072645,2.35218231058996,2.54623010623244,4.09754382587722,2.9100718428532,3.32288320583975,3.5745747319264,3.62810147290112,2.19204781234045,4.49545798035346,5.56451545926019,1.75027994744709,-0.714842783268066,2.3836470801313,3.66923706434045,0.308489720562558,2.02838180136982,0.990413951170802,0.285157216731934,3.67747463951069,3.52646685141101,"control"
"GSM249681",2.61428307439138,1.79836613883035,1.36720897418823,2.34268665505416,2.51352736267821,3.05512521923766,3.53397857200235,1.76491965573721,1.71005772070269,3.24572492516707,4.58735629347939,1.38332863955151,0.275179835695883,2.72989161901917,1.89710009241571,1.30086647935953,1.91938153979172,1.44029745168058,-0.125530882083859,3.30404539002704,2.92970867795361,"control"
"GSM249682",3.57852394028253,2.45039277572681,3.31862042425798,4.22573176732939,3.65832051763382,3.13524911659478,4.31419836703068,1.83694171804595,2.07510145524072,4.38337452606861,5.37437584868453,2.92222690599092,-0.904139984592484,4.287941430502,4.7114108359621,0.341616429809474,2.30196735315648,1.46642288554576,-0.079226691150575,3.95384101053509,4.25371218454925,"control"
"GSM249683",4.63256088109356,2.65578383791085,3.11338179941774,2.71778418096259,3.26171057205326,3.87508763669984,3.38495340267802,2.94332573324303,2.5758602936139,4.24935946893672,5.850923936995,0.925521784040724,-0.626382428101137,4.25697265304659,5.78991294141947,-0.214850872323829,2.32736198093799,0.652901329377732,0.401362562381767,3.38495340267802,3.65434330355164,"control"
"GSM249684",4.23975068650543,1.62632153048221,3.10950640686579,3.87094389920213,3.27768525692588,3.70638591941139,3.58899125240621,3.96508697494319,2.36579398025899,5.26288310857175,5.56750951342849,2.00483315373594,-0.68000970935413,2.72481139388158,3.51976816121398,-0.110644063683993,2.16884876488297,0.675649242845782,0.173148902316599,3.55314605345949,3.48213794149646,"control"
"GSM249685",3.37785089732467,0.844175195602542,2.73490312770931,4.23412171391856,2.96347412397489,3.4512896237118,3.29977495264881,2.64550404265621,1.39949664838307,3.85845470882117,5.36823621019698,1.93141291474259,-0.0776208971224739,2.2829339632715,5.71398378053897,0.234121713918555,1.26303440583379,0.603167096098747,-0.230429740401866,3.9982814827737,2.60090404459018,"control"
"GSM249686",3.47913489206225,1.29005757960034,2.29747505116282,2.90284376254582,2.06518416876014,4.39231742277876,3.68355492805286,3.36257007938471,0.741806857235705,4.00981685836021,5.12164234167126,1.944386024789,-0.0874628412503394,2.73271612116485,5.43497857491276,-0.0619277491432018,2.76339371944385,1.39980298558368,0.572787786775054,4.06663193109025,2.50178701787392,"control"
"GSM249687",2.93859945533586,1.05748549466076,1.70853718583969,2.28389768744955,2.17901901200079,4.13697027848758,3.06030051026781,2.12088057594927,1.17642656738427,3.51589210789729,5.4713778230334,0.970374830890722,0.342887713523009,1.49211372229748,4.84579599836168,0.976348731935355,1.29110517142046,0.352106243552387,-0.284303022587445,3.13162695741327,1.54532552848381,"control"
"GSM249688",4.05547964622406,1.74220224253235,2.67191092048596,3.51211193531347,2.83150878376638,3.58386913572689,4.32847094075413,1.5405683813627,2.01305615282545,3.43052858102134,5.3120578508633,1.70648032029839,-0.850622375961773,2.53605290024021,4.08977547071839,0.32716474325351,2.36838740598002,1.14937762403823,0.0641303374197156,3.99753876248372,2.48073513184552,"control"
"GSM249689",2.1426043954428,2.05062607306997,2.12553088208386,4.2330593463883,3.06525000766675,3.2684888359259,3.46707617898364,5.01253384724771,1.77487261094231,3.55896729218821,4.69863702511523,1.97638744277805,-0.622930350920177,2.9668331360648,6.09502019242842,0.0641303374197156,2.27431007465462,0.527629325655204,-0.0188590272513159,3.45857971720074,3.15842936260448,"control"
"GSM249690",3.4016722411928,3.30288233919682,3.44647319282567,3.51565675797167,1.81745551202657,3.21646758737934,5.18841995022898,0.688871305965161,1.27220272110739,3.8258189849612,4.33838934158653,1.56644920306983,-0.407175381505874,3.33916854497619,6.12137781885962,0.57705730263581,2.17952845321171,0.232493011305418,0.285200061636262,3.03119462160359,3.19252189175431,"control"
"GSM249691",3.44588508679935,2.17142234982881,2.4471218593062,1.59615491559136,2.69211845474935,3.24863697745635,3.22719980679406,2.40191622758867,2.43844210361379,4.10519869549859,4.85612005318507,0.684797768300951,-0.28203536776385,2.36705747037702,3.56573382273966,0.983046866718803,2.03332007320003,0.650850436377613,-0.164038158365398,3.81599671519668,2.94415785332521,"control"
"GSM249692",4.57723513869655,3.23292308882862,2.48057446196303,4.19908504784438,2.967263213588,3.87950470781344,4.3632549571763,2.60131049480864,2.36804001974167,4.1930303617051,5.84516834394318,0.877828130006056,-0.156119201917282,3.88869121957677,5.48250633509459,-0.660911353954455,1.84044171411595,0.758991900496205,-0.0501857571682168,2.91916892538696,3.68038206579984,"control"
"GSM249693",4.97003831413486,2.53237553862694,2.22170064714871,3.59220617304778,3.53905469426456,3.48213794149646,6.35128017936363,1.41018809961745,1.52566531703738,4.92006305025719,5.7613281157213,1.35447866703116,-0.437808806937502,2.7751849163967,7.52771314568624,-0.619255678275034,1.46733200672106,1.25656491050424,0.915257799758765,3.91782259161807,3.43008765705515,"control"
"GSM249694",2.90565699566941,2.04551465925237,2.50901364748786,3.13350451239565,2.09397614820901,3.18728862038053,3.22733824394125,5.19992397037828,1.81788558954977,3.85542755191075,4.82768876458013,2.10046018177921,-1.50404250533759,2.37459367356773,6.46771004398381,0.44930740136359,1.94821745789745,1.32192809488736,0.415037499278844,3.1852566551983,3.53158140439313,"control"
"GSM249695",2.51618422273574,1.2975439362604,2.15823591566372,3.25131710687569,2.47473693816675,2.76351840076447,3.07938049495248,1.23042974040187,1.27607240595758,3.51724049737052,4.31242667093891,1.55647394376146,-0.906386949228508,2.21922261172216,3.87291128020037,1.03778466245947,1.30081906829326,1.05534303384377,0.281055813471834,2.80620306966836,2.89880824931066,"control"
"GSM249696",4.5398331252315,3.46349898823549,3.28103006370536,4.06942891842008,3.97286387006249,4.93499113111648,4.00948961273868,5.16293857112621,2.97057931686793,3.76184026280524,6.33951808178782,1.16093621821506,-1.26482768765684,3.2004645824017,6.87586857000074,-0.791758067006586,2.33619466396041,0.581972458115345,0.921748554335632,3.58570904409662,3.42062718097448,"control"
"GSM249697",2.49516583037051,2.34984679845234,2.47889744122576,1.95793594043346,1.54574119092344,2.86539553429068,3.45035803501184,1.43969955351311,0.85626452253855,3.14107944440881,4.35187847748249,1.25402403038556,-0.344911412888202,1.6914828243722,2.33184356375245,1.31860773659575,1.29176612437711,0.644519345401611,-0.334419039070559,2.89913117215041,2.44732078117238,"metastasis"
"GSM249698",3.11674932317284,2.12814807913302,2.43760892462023,3.9516322782412,2.24444021408813,3.28166422467363,3.40174067666539,3.69636142555701,2.00660273482425,3.15959363730542,4.96355896593092,1.51952805477252,-0.492059919502689,2.47736838147876,3.52125825091141,1.38916261058592,1.63482769879807,0.3298477581836,0.0583641625139888,3.76903407576167,3.55655878571749,"control"
"GSM249699",2.60976589172173,1.91188550552891,2.50348109858251,4.31649735573054,2.66734744331251,2.2128301988182,3.4594316186373,2.209227962138,1.0165828841956,3.45639596251277,4.94420848557389,2.96304640531154,-1.18670071419314,3.41086182330765,5.92539579193515,0.542651695863192,2.1522115603251,0.774825137992225,0.882784386128145,3.28219123369322,3.33686124186387,"control"
"GSM249700",2.14105186341337,1.29231643877682,1.59900606764516,2.71811727953284,2.35094416874753,2.29032054953865,2.65695341685444,0.744112488065785,0.730437551168708,3.49134641768582,3.41187916700744,1.52737992114771,-0.958272874390277,4.83568687591402,3.87617045305014,0.655920337654634,0.950304097846129,-0.183832574805408,-0.586591744305815,2.24981171026229,2.33166510625265,"control"
"GSM249701",2.78602340912677,1.98510112362066,2.89896367983689,4.32390303707242,2.37813151653545,3.24167304537803,4.12758805488485,3.39419838137752,1.74386609607222,4.70233875098195,5.15558068783778,1.52442095878611,-0.319459839296613,2.61107534104029,5.32538247152873,0.341556901636295,1.89498382892434,1.12758805488485,0.317970081318679,3.77162513551818,3.23853561382427,"control"
"GSM249702",3.86103247391627,1.52685954615759,3.00473791900666,3.72313697855994,2.79464387030805,3.5583535752627,3.95664363080562,1.13289427049735,1.99365847312617,3.51473135440339,5.65168116675106,1.81636616335257,-0.501973136050125,1.80010518297822,4.91718884852911,0.57650092197296,1.56157268044558,0.415037499278844,-0.398261786528017,4.03245663065204,3.51085090430746,"control"
"GSM249704",2.90965349790375,1.75982970251794,2.77270192023243,4.51330507210887,3.5365296403583,3.33842669320456,3.15447844017119,0.743404154604832,1.30803365322898,2.73442827710803,4.66635731031705,2.29775866939559,0.441300184092446,2.9035065135686,3.33157519208492,-0.027924001562439,1.90965349790375,0.808013236027909,0.132045919240194,3.10765578601565,3.18672735700685,"control"
"GSM249705",3.17097921781431,2.80192103600698,2.34452952382449,2.64689024986436,2.01885902725132,2.74925196749404,4.17097921781431,2.08298936467103,1.72935241005633,3.71352218095461,4.52067036875079,0.96639160735718,0.219678036639412,1.89162383895521,3.24192044699571,0.169925001442312,1.70335720152339,0.640815735454674,-0.192645077942396,3.4262647547021,2.63012339928495,"control"
"GSM249706",3.68650052718322,2.97727992349992,2.97519660899943,4.27443110104125,2.90141546554237,3.61470984411521,3.66791792242182,4.12693907647667,1.92427267383676,3.73962720501572,5.27908291379197,1.76698057415149,-0.678071905112638,2.54197657575551,5.08649815044817,-0.34049054591379,1.52925306813487,0.690315500867385,-0.0931094043914815,3.49185309632968,2.87484166666989,"control"
"GSM249707",0.710447926903942,0.275087430345003,0.487887770298331,0.560391519473551,0.490133650766441,0.760507337974137,0.504369090640723,0.375449376583896,0.272926509795847,0.737354321632023,0.909902471695785,0.226423724473144,-0.0481531922298789,0.476422077755463,1.46979936195077,0.188048931969586,0.359185720939957,0.123071337822556,0.0506321378739867,0.611346213338061,0.63915119328547,"control"
"GSM249708",1.97825822084593,1.6094155444457,2.11262885511091,2.26149224102539,2.44024806207612,3.09397614820901,2.66685368095519,1.74066007772395,0.415037499278844,3.26406160063752,3.18897974124102,2.26406160063752,-0.156119201917282,0.572578776265324,0.415037499278844,1.04849851769119,1.60131049480864,0.77349147019132,0.0244530437245389,2.74618412419558,2.61143471208235,"control"
"GSM249709",4.24084678737293,2.81690922877085,3.41451316889296,4.9266062999759,3.43093871680607,3.18014045799569,4.67110901428812,2.84753084451217,2.19212074755651,4.58705791872335,5.997901534116,1.80255393579378,0.231946728049697,2.8568235983219,4.71232703993542,-0.580774703757723,1.8888848075542,1.15869774601906,0.677023053709924,4.61812936465636,3.79713366000953,"control"
"GSM249710",3.22070604470856,2.03661014313421,2.39295933381978,3.39680481377107,2.92031111137084,3.30701988759119,3.6188314402169,3.4471218593062,1.59168836390947,4.67321824940607,4.69368235196578,1.66154503717385,-0.675377795943375,2.32192809488736,3.66420634588072,1.33267447635136,1.24152658829316,0.793808390219656,-0.0203677976939617,3.42595115943059,2.97620943666525,"control"
"GSM249711",1.53755963149036,1.14937762403823,1.25938662881865,2.01522073693877,1.8235023446342,3.61381736339334,2.89694698612685,2.07454695336505,0.084888897586513,3.43619415087541,3.70379873023101,1.1650592462705,-0.278859372995476,1.18442457113743,4.33455094089445,2.34620478619401,1.27030240629783,-0.108934371553164,-0.520832163301441,2.36838740598002,2.02169507109932,"control"
"GSM249713",3.99745780543755,1.92439434324782,2.46680172427431,3.72830379322385,3.0862670723954,3.48778343202063,3.73060168865134,3.17443342711406,2.18340823080593,4.12637728576956,5.72753701401851,2.69103080409037,-1.26710407014284,3.18564323518924,5.79148393079837,0.342105976824993,2.26810539538122,1.37772988655571,0.457583194244929,4.37528422561932,3.29423242309657,"control"
"GSM249772",2.32665050512977,1.86042555099213,2.13265774372562,3.26032187696877,2.72031435361604,3.41355857035293,3.61615712232475,1.84404972203829,0.933448807091394,3.47546766785597,4.54853769268732,1.72031435361604,-0.301380717483277,2.489222840285,3.20753446260934,0.391190757324476,1.17778711921528,0.830813894881593,1.0350469470992,3.22281469414523,3.10268566397456,"control"
"GSM249952",1.60508920057307,1.10395096403891,1.37936176767485,2.13825708607623,2.00138123039836,2.2283026919575,2.29289455231175,1.50736938005092,0.34713343477704,2.70256414061434,3.10523621583072,1.16685085785236,-0.188702208472941,1.54005007884558,2.68805599368526,0.860837252328375,1.01101299272242,-0.481011536682248,0.31194400631474,2.39100073468801,1.91460850876936,"control"
"GSM250002",2.71484278326807,1.73382588663564,1.05386687197874,4.15503818304245,2.32506098437233,2.67856186777345,2.56919518486284,0.944043594025985,0.919381539791715,3.35602129355577,3.44222232860507,1.29661700635817,0.418952549282227,0.615989396341781,2.49045851425792,0.244622368719913,0.927649155775316,0.531720479444177,-0.114171019919311,2.39231742277876,2.41895254928223,"metastasis"
"GSM250004",0.89616418901546,1.16457176694811,0.753699609926007,2.17614543934285,1.39993060688864,2.6868117546768,2.25717828571053,1.46088815085681,-0.420390733773051,2.19901791296264,1.3536369546147,1.22410889392547,-0.819427754358179,1.43592486575267,2.01395845758992,0.337869638756384,-0.248679112856724,-0.012072832300575,-0.0406419844973459,1.72367990341598,1.88101196378291,"control"
"GSM250006",2.07494609433893,2.21625405249778,1.15301161850597,0.390875448604854,0.618205792756969,2.99747559858445,2.98987578272629,2.54403223666627,1.44745897697122,3.98765160757236,1.35188131698899,0.557805086288007,0.143909411398713,-0.205675026391514,3.38267692555682,1.34792330342031,1.52837897235479,-0.684137905811992,0.908906941207023,0.139336681608889,3.02933549781863,"control"
"GSM250007",4.37980147138693,1.86098588855252,3.50447258286079,2.66225850191453,3.33329058850421,3.82213725144134,3.46794670683567,3.3557505803021,2.01501951722494,4.36131136616754,5.79556400378643,0.794838970665777,-0.853375086281517,3.12140099365132,6.18835307786674,-0.0339473319233377,1.72348236480258,1.37334066775057,0.509194993103191,3.59832088357618,3.19505454631209,"control"
"GSM250009",2.99471216864024,1.79827816693844,3.14069886290974,3.47217073046798,2.70853718583969,2.86548433328379,3.3042260931539,1.50787197369505,1.70422419296861,3.8903755088255,4.76294509382616,2.48542682717024,-1.43155258606186,2.94805378496735,3.15814783366596,1.34842589706444,1.35943888978686,0.912976937762634,0.0887042252714804,3.21609518287524,4.10515474605207,"control"
"GSM250010",2.94641895979516,1.3272615391904,1.52356195605701,2.94381716460688,1.83569954775157,2.6566234858486,3.38402421597928,0.852442811586142,0.216656051787303,2.55231330697734,4.38626169627405,1.8505920158982,-0.14017765804826,2.09998088109677,5.08096553428103,0.25073704703041,2.45212681801406,0.841302253980942,0.0780025120012732,2.81211786808356,2.69426114321197,"control"
"GSM250011",2.71998343398386,2.61031807499805,2.39960745870924,3.23331370771379,2.57297564804103,3.22129573178087,3.77258950389693,1.63852577713656,1.3682432877999,2.44728843556303,5.02535557427689,1.39572402422201,0.278301162487104,1.99743975968144,5.84486710640234,-0.0520885111484542,1.57125508130056,1.00510689043309,0.843442222295517,3.1947219329084,3.33921826707697,"control"
"GSM250012",3.14890523166568,1.92779549104576,2.72453403420113,3.41530424515016,2.61732074253104,3.05136180414863,2.9806635149024,3.41530424515016,1.39353643006792,3.34898999111466,4.58851506356255,2.11875681656103,-0.567989422117443,1.96544277796363,6.18232088632702,0.153709415395453,1.96980797052503,1.14215238397305,0.587805250489981,3.66049175637763,3.38048027724248,"control"
"GSM250013",2.53807611309032,1.62085915741193,2.02494635713023,3.05855813956005,2.02906246560246,3.49110732477474,3.5409615041339,3.02288389067334,0.26023577248112,3.40504248909995,4.31898938725516,1.90912559999183,0.0413407953808996,1.67702305370992,4.80885195969415,0.52210247688258,1.06157527912095,0.76849209972015,0.510373184300473,3.48961462413368,2.53807611309032,"control"
"GSM250014",3.00393212301441,2.36781053208059,3.21540052986373,4.58627439954838,3.18385746163839,3.86815534398394,3.56434089010507,3.01098304954883,2.18177615080727,3.91693551027598,5.62099610696264,1.93722924434779,-0.794809668738491,2.89888847152355,5.34845757764218,0.464576960080159,1.71538506358069,0.819007694654851,0.0434392612648973,3.10257745418159,3.95926801300467,"control"
"GSM250015",3.02631969853892,0.661198086548241,2,3.5375946530355,2.48262819381757,3.71584230260045,2.77177095349716,6.00471041788597,1.15367967125243,5.16276211874328,5.17643411031587,1.55482678274784,-0.456638403745617,2.1308798018793,5.16369842707742,-0.381870635343644,1.92246339952898,0.770132458101405,0.901662080806708,3.46349269110323,2.95887863518893,"control"
"GSM250016",3.44730805955481,2.93439411064674,3.19122960701004,4.59048526558269,2.14625710413328,3.11872392037713,4.21904697747152,2.52119795819206,1.89354905836936,3.46654794326608,5.53337046304614,1.4763437224078,-0.44965569614842,2.25395130107136,4.56444450089643,0.0298705295821377,1.91771536950011,0.375257597293489,-0.346277956303111,2.86068442446373,3.3565210347119,"control"
"GSM250017",3.61092651955685,2.47113391156486,1.95295625206089,3.38246963682241,3.16759431427808,2.78927705883076,3.72336550979152,1.41197769952979,1.89214401023933,3.91825685055846,4.95678572041835,1.70339248602454,0.0748736193166451,3.9103795816884,3.72204254313221,1.17418817323483,0.625151590836855,1.00348898607988,0.876056066751646,3.38012297305738,4.18536742922233,"control"
"GSM250018",3.02687838367615,1.75346822507813,1.25663663463564,3.10907944622179,2.8415991353568,3.74397052757054,3.70534184667988,2.97586064641458,1.27785312054534,4.87243653927939,5.65833788526126,1.77601079372922,-0.176322772640463,2.29616499882228,7.40668475456722,0.0253110885291876,1.24051696927237,1.15136459153558,0.967723596976244,4.25930582141163,3.56676128290912,"control"
